model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,3,1,0.053,0.1541,0.1011,0.0263,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,5,1,0.1038,0.1572,0.0534,-0.007,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,8,1,0.1472,0.2454,0.0982,-0.0552,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,16,1,0.2243,0.3135,0.0892,-0.0358,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,2,2,0.0761,0.1115,0.0354,-0.021,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,3,2,0.075,0.1224,0.0474,-0.0434,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,5,2,0.0863,0.2208,0.1345,-0.0074,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,8,2,0.1702,0.2932,0.123,-0.0243,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,16,2,0.2388,0.2718,0.033,-0.0226,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,2,3,0.0552,0.1119,0.0568,0.0124,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,3,3,0.097,0.1277,0.0307,-0.0188,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,5,3,0.1313,0.1635,0.0322,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,8,3,0.1544,0.2094,0.055,-0.0313,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,16,3,0.2215,0.309,0.0875,-0.0163,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,2,4,0.0267,0.1091,0.0824,-0.0096,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,3,4,0.0454,0.1928,0.1474,0.0069,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,5,4,0.1027,0.2686,0.1659,-0.0209,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,8,4,0.1471,0.2163,0.0692,-0.0081,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,16,4,0.1927,0.3132,0.1206,-0.0143,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,2,5,0.0217,0.0417,0.0201,0.0142,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,3,5,0.0082,0.1893,0.1811,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,5,5,0.1174,0.1876,0.0701,-0.0515,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,8,5,0.1382,0.2155,0.0773,-0.0327,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,24,16,5,0.2081,0.2341,0.026,-0.0189,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,0,0.0683,0.1076,0.0393,-0.0166,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,0,0.0766,0.178,0.1014,-0.0023,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,0,0.124,0.2109,0.0869,-0.0435,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,0,0.1622,0.2596,0.0975,-0.0396,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,0,0.2617,0.2838,0.0221,-0.0282,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,1,-0.025,0.0761,0.1012,-0.0197,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,1,0.0588,0.1324,0.0737,-0.0247,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,1,0.0676,0.2161,0.1486,-0.0101,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,1,0.1845,0.2524,0.0679,0.0035,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,1,0.2099,0.1788,-0.0311,0.0001,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,2,0.0176,0.0579,0.0403,-0.0123,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,2,0.05,0.1502,0.1002,0.021,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,2,0.0841,0.1703,0.0862,0.0041,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,2,0.1296,0.2615,0.1319,-0.0414,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,2,0.2362,0.1685,-0.0677,0.0193,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,3,0.0179,0.1243,0.1065,0.0151,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,3,0.0323,0.1429,0.1106,-0.0115,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,3,0.0857,0.1299,0.0442,-0.0089,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,3,0.1637,0.1853,0.0216,0.0269,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,3,0.2246,0.1896,-0.035,0.0224,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,4,0.0815,0.1306,0.0491,-0.0517,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,4,0.0775,0.1855,0.108,-0.0555,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,4,0.1452,0.2396,0.0944,0.0183,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,4,0.206,0.1639,-0.0421,-0.0299,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,4,0.2207,0.2591,0.0384,-0.0225,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,2,5,0.034,0.0978,0.0638,0.008,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,3,5,0.089,0.1802,0.0912,0.032,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,5,5,0.0586,0.1916,0.133,-0.0043,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,8,5,0.1375,0.2328,0.0953,-0.0139,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,last,28,16,5,0.2345,0.265,0.0305,-0.0117,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,0,0.4469,0.487,0.0401,-0.0677,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,0,0.5443,0.9197,0.3754,-0.0663,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,0,0.8352,0.9281,0.0929,-0.0651,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,0,0.9216,0.9274,0.0058,-0.0683,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,0,0.9326,0.9264,-0.0062,-0.0672,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,1,0.4437,0.5913,0.1477,0.024,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,1,0.565,0.9142,0.3492,0.0071,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,1,0.8456,0.9231,0.0775,0.0059,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,1,0.922,0.9252,0.0032,0.0139,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,1,0.9332,0.9248,-0.0085,0.0095,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,2,0.4859,0.6943,0.2084,-0.0084,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,2,0.5191,0.9221,0.403,-0.0055,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,2,0.8573,0.9246,0.0673,0.0023,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,2,0.9266,0.924,-0.0026,0.0012,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,2,0.9317,0.9253,-0.0064,0.0029,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,3,0.4672,0.5554,0.0882,-0.0265,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,3,0.513,0.922,0.409,-0.0348,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,3,0.8337,0.9249,0.0913,-0.0526,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,3,0.9204,0.9263,0.0059,-0.0513,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,3,0.9308,0.9267,-0.0041,-0.0354,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,4,0.518,0.7368,0.2188,-0.036,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,4,0.6127,0.9203,0.3076,-0.0292,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,4,0.8626,0.9283,0.0657,-0.0426,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,4,0.9224,0.926,0.0036,-0.0386,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,4,0.9273,0.9274,0.0001,-0.0379,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,2,5,0.4189,0.5976,0.1787,-0.0181,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,3,5,0.4808,0.9195,0.4387,-0.0096,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,5,5,0.8422,0.9276,0.0855,-0.0102,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,8,5,0.9249,0.9271,0.0021,-0.0075,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,0,16,5,0.9335,0.9255,-0.0079,-0.0164,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,0,0.5318,0.7103,0.1785,-0.0495,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,0,0.6616,0.9146,0.253,-0.071,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,0,0.856,0.9179,0.0619,-0.076,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,0,0.9252,0.9229,-0.0024,-0.0668,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,0,0.9246,0.9255,0.0009,-0.0707,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,1,0.5707,0.7296,0.159,0.014,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,1,0.5583,0.9152,0.3569,0.0043,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,1,0.8646,0.9242,0.0596,0.0236,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,1,0.9236,0.9245,0.0009,0.0138,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,1,0.9258,0.9222,-0.0035,0.0083,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,2,0.4747,0.7312,0.2565,-0.0013,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,2,0.6378,0.9157,0.2779,-0.0073,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,2,0.8485,0.9242,0.0757,0.0022,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,2,0.9235,0.9262,0.0027,-0.0037,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,2,0.9274,0.9234,-0.004,0.0107,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,3,0.5925,0.8024,0.2099,-0.0586,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,3,0.6303,0.9077,0.2775,-0.0768,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,3,0.8749,0.9218,0.0469,-0.059,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,3,0.9263,0.9259,-0.0003,-0.0595,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,3,0.9286,0.9248,-0.0038,-0.0557,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,4,0.5568,0.7408,0.184,-0.0266,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,4,0.6065,0.9105,0.304,-0.0446,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,4,0.8617,0.9266,0.0649,-0.0373,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,4,0.9249,0.9215,-0.0034,-0.0441,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,4,0.9248,0.9255,0.0007,-0.0398,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,2,5,0.5711,0.7218,0.1507,-0.0183,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,3,5,0.6387,0.9133,0.2746,-0.0299,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,5,5,0.8631,0.924,0.0609,-0.0202,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,8,5,0.9245,0.9271,0.0026,-0.0158,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,4,16,5,0.9299,0.9288,-0.0011,-0.0149,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,0,0.6239,0.6819,0.058,-0.0543,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,0,0.6513,0.9008,0.2495,-0.0655,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,0,0.858,0.9187,0.0608,-0.062,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,0,0.9224,0.9239,0.0015,-0.0683,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,0,0.9284,0.9216,-0.0068,-0.0665,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,1,0.6097,0.6996,0.0899,-0.0134,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,1,0.6689,0.8937,0.2247,0.0057,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,1,0.8584,0.9141,0.0557,0.0111,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,1,0.9147,0.9197,0.005,0.0038,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,1,0.9235,0.9207,-0.0028,0.0135,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,2,0.5142,0.7723,0.2581,-0.0141,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,2,0.6127,0.9083,0.2957,0.0097,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,2,0.8443,0.9214,0.0771,-0.0006,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,2,0.9195,0.9265,0.007,0.0008,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,2,0.9243,0.9239,-0.0004,-0.0122,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,3,0.6106,0.675,0.0644,-0.0652,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,3,0.6529,0.9166,0.2637,-0.0549,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,3,0.8697,0.9177,0.048,-0.0503,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,3,0.924,0.9261,0.0021,-0.0572,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,3,0.9273,0.9251,-0.0021,-0.048,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,4,0.6303,0.717,0.0867,-0.0086,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,4,0.5616,0.9137,0.3521,-0.0358,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,4,0.8678,0.9246,0.0568,-0.0499,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,4,0.923,0.9191,-0.0039,-0.0495,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,4,0.9268,0.9235,-0.0033,-0.0328,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,2,5,0.5727,0.7448,0.1721,-0.0365,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,3,5,0.6395,0.9162,0.2766,-0.031,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,5,5,0.848,0.9238,0.0758,-0.0124,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,8,5,0.9253,0.929,0.0037,-0.024,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,8,16,5,0.9295,0.9282,-0.0013,-0.0191,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,0,0.5215,0.7523,0.2308,-0.0622,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,0,0.5366,0.898,0.3614,-0.0594,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,0,0.8415,0.9175,0.076,-0.0629,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,0,0.9112,0.9222,0.011,-0.0654,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,0,0.9249,0.9193,-0.0056,-0.0669,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,1,0.6088,0.7391,0.1303,0.0016,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,1,0.5269,0.8944,0.3675,0.002,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,1,0.8404,0.9153,0.0749,0.0027,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,1,0.9122,0.9213,0.0091,-0.0016,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,1,0.9231,0.9194,-0.0037,0.0123,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,2,0.6268,0.772,0.1452,0.0026,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,2,0.6337,0.9084,0.2747,-0.0018,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,2,0.8441,0.9145,0.0704,0.0038,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,2,0.9207,0.9223,0.0015,0.0092,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,2,0.925,0.9239,-0.0011,-0.0008,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,3,0.6249,0.7379,0.113,-0.0633,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,3,0.5853,0.9007,0.3154,-0.06,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,3,0.8554,0.9185,0.0631,-0.0516,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,3,0.9207,0.9233,0.0026,-0.0455,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,3,0.9241,0.9231,-0.001,-0.0531,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,4,0.5201,0.7351,0.215,-0.0288,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,4,0.5804,0.9011,0.3207,-0.0442,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,4,0.8552,0.9194,0.0642,-0.044,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,4,0.9176,0.9197,0.0022,-0.0381,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,4,0.9242,0.9239,-0.0003,-0.0281,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,2,5,0.5557,0.6977,0.142,-0.0091,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,3,5,0.5539,0.9071,0.3532,-0.0306,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,5,5,0.8506,0.9165,0.0659,-0.0307,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,8,5,0.9124,0.9203,0.0078,-0.0305,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,12,16,5,0.926,0.9231,-0.0029,-0.0322,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,2,0,0.503,0.7903,0.2873,-0.0428,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,3,0,0.6374,0.8917,0.2543,-0.0571,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,5,0,0.8236,0.9119,0.0884,-0.0698,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,8,0,0.912,0.9219,0.0099,-0.057,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,16,0,0.9252,0.9246,-0.0006,-0.0632,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,2,1,0.6107,0.7367,0.126,0.0129,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,3,1,0.5828,0.8571,0.2743,0.0276,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,5,1,0.8362,0.9127,0.0765,0.0183,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,8,1,0.9074,0.9178,0.0104,0.0103,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,16,1,0.923,0.9216,-0.0015,0.014,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,2,2,0.557,0.7603,0.2033,-0.0099,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,3,2,0.6395,0.8872,0.2477,0.0208,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,5,2,0.8451,0.9146,0.0694,0.0128,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,8,2,0.9149,0.9183,0.0033,0.0048,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,16,2,0.9232,0.9187,-0.0045,0.008,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,real_b2,real,2,premise,16,2,3,0.6441,0.7471,0.103,-0.068,42,18
